InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Total Price
544463,90026B,GLASS BEAD HOOP NECKLACE MONTANA,1,20-02-2011 14:31,8.5,12988,United Kingdom,8.5
544465,35638A,PINK AND BLACK STRING CURTAIN,1,20-02-2011 15:06,5.95,13168,United Kingdom,5.95
544482,84691,PACK 20 DOLLY PEGS,80,21-02-2011 10:41,0.72,16656,United Kingdom,57.6
C544653,85065,CREAM SWEETHEART TRAYS,-1,22-02-2011 12:55,12.75,13113,United Kingdom,-12.75
544681,84858C,PINK RIVIERA HANDBAG,1,22-02-2011 16:28,11.63,,United Kingdom,11.63
544795,84466,TOP SECRET PEN SET,1,23-02-2011 13:21,1.25,15858,United Kingdom,1.25
544812,84687,BEACH HUT SHELF W 3 DRAWERS,1,23-02-2011 15:58,11.63,,United Kingdom,11.63
544887,90100,NECKLACE+BRACELET SET PINK DAISY,1,24-02-2011 11:54,2.55,17364,United Kingdom,2.55
544945,84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,25-02-2011 10:53,2.1,17735,United Kingdom,37.8
545038,72140E,BEST DAD CANDLE LETTERS,1,27-02-2011 10:13,0.85,13684,United Kingdom,0.85
545060,10080,GROOVY CACTUS INFLATABLE,2,27-02-2011 13:47,0.85,15547,United Kingdom,1.7
545182,17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,72,28-02-2011 14:48,0.29,14046,United Kingdom,20.88
545182,71050,SMALL SINGLE FLAME CANDLE HOLDER,6,28-02-2011 14:48,0.35,14046,United Kingdom,2.1
545216,90124A,PINK MURANO TWIST NECKLACE,1,28-02-2011 16:50,9.98,,United Kingdom,9.98
545216,90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,2,28-02-2011 16:50,4.98,,United Kingdom,9.96
545216,90157,RIVIERA NECKLACE,1,28-02-2011 16:50,4.98,,United Kingdom,4.98
545216,90176A,CLASSIC DIAMANTE NECKLACE JET,1,28-02-2011 16:50,7.48,,United Kingdom,7.48
545216,90176C,DIAMANTE NECKLACE,1,28-02-2011 16:50,8.32,,United Kingdom,8.32
545216,90177A,CLASSIC DIAMANTE EARRINGS JET,1,28-02-2011 16:50,2.9,,United Kingdom,2.9
545216,90187A,BLUE DROP EARRINGS W BEAD CLUSTER,1,28-02-2011 16:50,3.32,,United Kingdom,3.32
545217,90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,1,28-02-2011 16:59,4.15,,United Kingdom,4.15
545219,20738,,-36,28-02-2011 17:04,0,,United Kingdom,0
545302,84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,4,01-03-2011 12:46,1.69,14506,United Kingdom,6.76
545302,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,4,01-03-2011 12:46,1.69,14506,United Kingdom,6.76
545338,23182,TOILET SIGN OCCUPIED OR VACANT,4,01-03-2011 17:32,0.83,17449,United Kingdom,3.32
545338,20796,SMALL BLUE PROVENCAL CERAMIC BALL,4,01-03-2011 17:32,1.65,17449,United Kingdom,6.6
545339,22979,PANTRY WASHING UP BRUSH,12,02-03-2011 08:26,1.45,14292,United Kingdom,17.4
545408,23177,TREASURE ISLAND BOOK BOX,8,02-03-2011 12:10,2.25,15067,United Kingdom,18
545408,23193,BUFFALO BILL TREASURE BOOK BOX,8,02-03-2011 12:10,2.25,15067,United Kingdom,18
545408,23194,GYMKHANNA TREASURE BOOK BOX,8,02-03-2011 12:10,2.25,15067,United Kingdom,18
545408,23176,ABC TREASURE BOOK BOX ,8,02-03-2011 12:10,2.25,15067,United Kingdom,18
545410,22982,PANTRY PASTRY BRUSH,12,02-03-2011 12:18,1.25,16670,United Kingdom,15
545445,23126,DOLLCRAFT GIRL AMELIE KIT,4,02-03-2011 16:26,4.95,17738,United Kingdom,19.8
545445,23127,DOLLCRAFT GIRL NICOLE,4,02-03-2011 16:26,4.95,17738,United Kingdom,19.8
545460,16020C,CLEAR STATIONERY BOX SET ,2,02-03-2011 17:33,0.85,13230,United Kingdom,1.7
545464,90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,1,03-03-2011 09:10,8.32,,United Kingdom,8.32
545464,90025D,BAROQUE BUTTERFLY EARRINGS PINK,1,03-03-2011 09:10,3.73,,United Kingdom,3.73
545530,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,03-03-2011 13:45,4.95,17416,United Kingdom,19.8
545545,23183,MOTHER'S KITCHEN SPOON REST ,1,03-03-2011 15:02,3.75,17841,United Kingdom,3.75
545545,23179,CLOCK MAGNET MUM'S KITCHEN,1,03-03-2011 15:02,2.89,17841,United Kingdom,2.89
545545,23178,JAM CLOCK MAGNET,1,03-03-2011 15:02,2.89,17841,United Kingdom,2.89
545545,22981,PANTRY APPLE CORER,1,03-03-2011 15:02,1.45,17841,United Kingdom,1.45
545562,20689,,-5,03-03-2011 16:12,0,,United Kingdom,0
545565,47563B,,-10,03-03-2011 16:14,0,,United Kingdom,0
545566,37477D,,-9,03-03-2011 16:14,0,,United Kingdom,0
545587,37423,WHITE WITH BLACK CATS PLATE,6,04-03-2011 09:46,0.85,14796,United Kingdom,5.1
545587,23180,MUM'S KITCHEN CLOCK,1,04-03-2011 09:46,4.95,14796,United Kingdom,4.95
545656,23049,RECYCLED ACAPULCO MAT RED,2,04-03-2011 13:58,8.25,14057,United Kingdom,16.5
545656,23053,RECYCLED ACAPULCO MAT PINK,2,04-03-2011 13:58,8.25,14057,United Kingdom,16.5
545656,23054,RECYCLED ACAPULCO MAT LAVENDER,2,04-03-2011 13:58,8.25,14057,United Kingdom,16.5
545656,23050,RECYCLED ACAPULCO MAT GREEN,2,04-03-2011 13:58,8.25,14057,United Kingdom,16.5
545656,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,04-03-2011 13:58,8.25,14057,United Kingdom,16.5
545656,23051,RECYCLED ACAPULCO MAT BLUE,2,04-03-2011 13:58,8.25,14057,United Kingdom,16.5
545660,79026B,"S/4 ICON COASTER,ELVIS LIVES",1,04-03-2011 14:28,1.25,17191,United Kingdom,1.25
545662,23185,FRENCH STYLE STORAGE JAR JAM,12,04-03-2011 14:42,1.25,15358,United Kingdom,15
545669,23184,BULL DOG BOTTLE OPENER,5,06-03-2011 10:05,4.95,17243,United Kingdom,24.75
545682,90084,PINK CRYSTAL GUITAR PHONE CHARM,1,06-03-2011 11:39,0.85,14701,United Kingdom,0.85
545690,35607B,BLACK FEATHER CHRISTMAS DECORATION,1,06-03-2011 12:46,0.19,13263,United Kingdom,0.19
545812,90038C,GLASS AND BEADS BRACELET IVORY,6,07-03-2011 12:26,3.75,14214,United Kingdom,22.5
545872,62096B,PURPLE/TURQ FLOWERS HANDBAG,2,07-03-2011 14:51,1.25,15752,United Kingdom,2.5
545895,gift_0001_10,Dotcomgiftshop Gift Voucher £10.00,1,07-03-2011 17:14,8.33,,United Kingdom,8.33
545899,84593,CROCHET ROSE DES CLOTHES HANGER,2,07-03-2011 17:30,2.95,17817,United Kingdom,5.9
545901,16248B,BLUE HOLE PUNCH,2,07-03-2011 17:52,1.25,15834,United Kingdom,2.5
545906,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,08-03-2011 09:23,8.25,15764,United Kingdom,16.5
545937,23187,FRENCH STYLE STORAGE JAR BONBONS,12,08-03-2011 12:05,1.25,12758,Portugal,15
546017,23186,FRENCH STYLE STORAGE JAR CAFE ,6,08-03-2011 17:23,1.25,14507,United Kingdom,7.5
546085,84535A,,144,09-03-2011 11:32,0,,United Kingdom,0
546108,84086B,YELLOW/BLUE RETRO RADIO,2,09-03-2011 12:35,2.95,15529,United Kingdom,5.9
546109,23010,CIRCUS PARADE BABY GIFT SET,1,09-03-2011 12:37,16.95,,United Kingdom,16.95
546109,23007, SPACEBOY BABY GIFT SET,1,09-03-2011 12:37,16.95,,United Kingdom,16.95
546126,35611B,thrown away,-27,09-03-2011 14:52,0,,United Kingdom,0
546132,23009,I LOVE LONDON BABY GIFT SET,18,09-03-2011 15:17,14.95,15057,United Kingdom,269.1
546133,23008,DOLLY GIRL BABY GIFT SET,6,09-03-2011 15:20,14.95,14291,United Kingdom,89.7
546152,72140F,throw away,-5368,09-03-2011 17:25,0,,United Kingdom,0
546396,16202A,PASTEL PINK PHOTO ALBUM ,3,11-03-2011 14:35,0.5,13226,United Kingdom,1.5
546406,21395,BLUE POLKADOT BEAKER ,1,11-03-2011 16:21,1.63,,United Kingdom,1.63
C546416,85098B,BLUE FLYING SINGING CANARY,-1,13-03-2011 10:48,3.75,14800,United Kingdom,-3.75
546498,84842,HELLO SAILOR BATHROOM SET,1,14-03-2011 11:44,3.75,15493,United Kingdom,3.75
546625,16161G,WRAP BAD HAIR DAY,25,15-03-2011 11:45,0.1,17542,United Kingdom,2.5
546673,23348,,48,15-03-2011 16:11,0,,United Kingdom,0
546861,16259,PIECE OF CAMO STATIONERY SET,108,17-03-2011 15:03,0.21,14911,EIRE,22.68
546866,47013A,WINE BOTTLE DRESSING LT.BLUE,6,17-03-2011 15:47,0.29,14462,United Kingdom,1.74
546891,22687,DOORMAT CHRISTMAS VILLAGE,1,17-03-2011 18:18,15.79,,United Kingdom,15.79
546957,90075,MONTANA DIAMOND CLUSTER NECKLACE,1,18-03-2011 11:32,8.95,,United Kingdom,8.95
546957,90068,"RUBY GLASS NECKLACE 42""",1,18-03-2011 11:32,7.5,,United Kingdom,7.5
547005,35910B,PINK FLOWERS RABBIT EASTER,6,18-03-2011 14:20,1.95,12474,Germany,11.7
547028,84750A,PINK SMALL GLASS CAKE STAND,24,20-03-2011 10:13,1.95,13593,United Kingdom,46.8
547035,78033,FLAG OF ST GEORGE CHAIR,2,20-03-2011 10:33,5.95,13911,United Kingdom,11.9
547062,37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,2,20-03-2011 13:28,0.39,16728,United Kingdom,0.78
547062,85030,FRENCH CHATEAU OVAL PLATTER,2,20-03-2011 13:28,1.95,16728,United Kingdom,3.9
547079,21637,ASSORTED SANSKRIT MINI NOTEBOOK,18,20-03-2011 15:02,1.25,15408,United Kingdom,22.5
547083,47344B,BLUE FLOWER DES PURSE,3,20-03-2011 15:21,1.25,15452,United Kingdom,3.75
547114,46126A,ELVIS WALLHANGING / CURTAIN,2,21-03-2011 11:49,1.25,14688,United Kingdom,2.5
547248,90182B,AMETHYST 3 BEAD DROP EARRINGS,1,22-03-2011 09:23,2.9,,United Kingdom,2.9
547358,37330,BIG POLKADOT MUG,6,22-03-2011 12:25,0.39,15998,United Kingdom,2.34
547385,90124C,GREEN MURANO TWIST NECKLACE,1,22-03-2011 15:48,9.98,,United Kingdom,9.98
547497,90131,PINK/AMETHYST/GOLD NECKLACE,4,23-03-2011 12:15,6.95,14461,United Kingdom,27.8
547556,85224,ASSORTED COLOUR SILK GLASSES CASE,3,23-03-2011 16:45,2.1,17250,United Kingdom,6.3
547559,72759,thrown away-can't sell.,-524,23-03-2011 17:27,0,,United Kingdom,0
547560,72732,thrown away-can't sell,-2472,23-03-2011 17:28,0,,United Kingdom,0
547561,23077,DOUGHNUT LIP GLOSS ,20,24-03-2011 08:44,1.25,14129,United Kingdom,25
547567,23076,ICE CREAM SUNDAE LIP GLOSS,24,24-03-2011 09:44,1.25,17644,United Kingdom,30
547579,23078,ICE CREAM PEN LIP GLOSS ,48,24-03-2011 10:40,1.25,13089,United Kingdom,60
547651,21770,OPEN CLOSED METAL SIGN,2,24-03-2011 12:11,4.95,16904,United Kingdom,9.9
547658,47013C,WINE BOTTLE DRESSING DARK BLUE,2,24-03-2011 13:04,0.29,13736,United Kingdom,0.58
547663,84548,CROCHET BEAR RED/BLUE  KEYRING,10,24-03-2011 13:16,1.65,16022,United Kingdom,16.5
547669,15030,FAN BLACK FRAME ,5,24-03-2011 13:37,0.29,12748,United Kingdom,1.45
547696,35809B,,12,24-03-2011 16:07,0,,United Kingdom,0
547701,84559D,,-7,24-03-2011 16:42,0,,United Kingdom,0
547730,23159,SET OF 5 PANCAKE DAY MAGNETS,1,25-03-2011 11:01,2.08,14796,United Kingdom,2.08
547730,23154,SET OF 4 JAM JAR MAGNETS,1,25-03-2011 11:01,2.08,14796,United Kingdom,2.08
547730,23156,SET OF 5 MINI GROCERY MAGNETS,1,25-03-2011 11:01,2.08,14796,United Kingdom,2.08
547730,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,6,25-03-2011 11:01,0.83,14796,United Kingdom,4.98
547809,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,25-03-2011 13:54,1.25,12748,United Kingdom,1.25
547821,23158,SET OF 5 LUCKY CAT MAGNETS ,120,25-03-2011 14:50,1.85,12621,Germany,222
547833,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,25-03-2011 17:34,12.75,16780,United Kingdom,12.75
547871,21839,MUMMY MOUSE RED GINGHAM RIBBON,1,27-03-2011 14:28,5.45,16931,United Kingdom,5.45
547995,35823P,,-12,29-03-2011 10:20,0,,United Kingdom,0
548095,20850,,-3,29-03-2011 12:17,0,,United Kingdom,0
548098,21283,,-15,29-03-2011 12:17,0,,United Kingdom,0
548205,21614,,48,29-03-2011 16:51,0,,United Kingdom,0
548269,22036,,-45,30-03-2011 11:35,0,,United Kingdom,0
548310,84856S,SMALL TAHITI BEACH BAG,4,30-03-2011 12:04,4.65,,United Kingdom,18.6
548310,20821,GOLDIE LOOKING MIRROR,1,30-03-2011 12:04,4.95,,United Kingdom,4.95
548365,79172D,,-7,30-03-2011 15:49,0,,United Kingdom,0
548492,84743C,ORANGE FELT VASE + FLOWERS,1,31-03-2011 13:14,1.25,17841,United Kingdom,1.25
548496,23157,SET OF 6 NATIVITY MAGNETS ,1,31-03-2011 13:40,2.08,12678,France,2.08
548522,84549,CROCHET WHITE RABBIT KEYRING ,3,31-03-2011 16:43,3.29,,United Kingdom,9.87
548545,90014C,SILVER/BLACK ORBIT NECKLACE,1,31-03-2011 19:12,9.95,13118,United Kingdom,9.95
548666,35649,VINTAGE BEAD COSMETIC BAG ,6,01-04-2011 14:58,3.35,13124,United Kingdom,20.1
548676,72800F,,-5,01-04-2011 16:40,0,,United Kingdom,0
548677,72781,,-30,01-04-2011 16:40,0,,United Kingdom,0
548678,35015,,-9,01-04-2011 16:41,0,,United Kingdom,0
548679,72793,,-3,01-04-2011 16:42,0,,United Kingdom,0
548682,72789,,-2,01-04-2011 16:44,0,,United Kingdom,0
548685,85018B,,-2,01-04-2011 16:47,0,,United Kingdom,0
548808,84686,BEACH HUT MIRROR,1,04-04-2011 12:55,4.25,17774,United Kingdom,4.25
548887,35824B,,-8,04-04-2011 15:24,0,,United Kingdom,0
548888,84726,,-14,04-04-2011 15:25,0,,United Kingdom,0
548889,84875A,,-17,04-04-2011 15:26,0,,United Kingdom,0
548890,84876C,,-19,04-04-2011 15:26,0,,United Kingdom,0
548894,84576,BLUE CAT BISCUIT BARREL PINK HEART,1,04-04-2011 16:01,4.13,,United Kingdom,4.13
549001,84845D,,-5,05-04-2011 14:35,0,,United Kingdom,0
549004,21274,,-3,05-04-2011 14:37,0,,United Kingdom,0
549009,21474,,-8,05-04-2011 14:39,0,,United Kingdom,0
549031,10134,,-19,05-04-2011 17:04,0,,United Kingdom,0
549033,16254,,-5,05-04-2011 17:08,0,,United Kingdom,0
549043,84990,,-24,05-04-2011 17:26,0,,United Kingdom,0
549116,84877A,PINK ROUND COMPACT MIRROR,12,06-04-2011 12:49,1.25,16670,United Kingdom,15
549116,84875D,BLUE SQUARE COMPACT MIRROR,12,06-04-2011 12:49,1.25,16670,United Kingdom,15
549142,35650,,-24,06-04-2011 15:26,0,,United Kingdom,0
549150,79336,,-47,06-04-2011 15:32,0,,United Kingdom,0
549157,21511,,-9,06-04-2011 17:13,0,,United Kingdom,0
549160,81953P,,-7,06-04-2011 17:15,0,,United Kingdom,0
549170,82545A,,-4,06-04-2011 17:25,0,,United Kingdom,0
549171,84251F,,-2,06-04-2011 17:26,0,,United Kingdom,0
549176,35603B,,-12,06-04-2011 17:31,0,,United Kingdom,0
549178,47502,,-19,06-04-2011 17:33,0,,United Kingdom,0
549179,84007,,-3,06-04-2011 17:34,0,,United Kingdom,0
549238,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,07-04-2011 11:30,4.15,14667,United Kingdom,8.3
549238,23256,CHILDRENS CUTLERY SPACEBOY ,2,07-04-2011 11:30,4.15,14667,United Kingdom,8.3
549264,21337,,-21,07-04-2011 12:45,0,,United Kingdom,0
549267,46037A,,-5,07-04-2011 12:46,0,,United Kingdom,0
549330,84251J,,-28,08-04-2011 10:53,0,,United Kingdom,0
549331,40018F,,-22,08-04-2011 10:54,0,,United Kingdom,0
549332,84864A,,-2,08-04-2011 10:55,0,,United Kingdom,0
549342,35818B,,-53,08-04-2011 11:06,0,,United Kingdom,0
549344,21825,,-14,08-04-2011 11:08,0,,United Kingdom,0
549349,10123G,,-38,08-04-2011 11:13,0,,United Kingdom,0
549355,84899F,,-5,08-04-2011 11:21,0,,United Kingdom,0
549375,20863,,-6,08-04-2011 11:29,0,,United Kingdom,0
549458,62097B,,-6,08-04-2011 14:19,0,,United Kingdom,0
549459,62043B,,7,08-04-2011 14:20,0,,United Kingdom,0
549466,20816,,-11,08-04-2011 14:22,0,,United Kingdom,0
549550,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,10-04-2011 11:45,8.5,15038,United Kingdom,8.5
549556,23255,CHILDRENS CUTLERY CIRCUS PARADE,2,10-04-2011 12:53,4.15,17372,United Kingdom,8.3
549569,22039,BOTANICAL LILY GIFT WRAP,25,10-04-2011 15:15,0.42,15547,United Kingdom,10.5
549570,90025A,BAROQUE BUTTERFLY EARRINGS BLACK,1,10-04-2011 15:19,3.75,17550,United Kingdom,3.75
549646,37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,8,11-04-2011 11:51,0.29,12982,United Kingdom,2.32
C549666,84839,SWEETHEART KEY CABINET,-1,11-04-2011 12:17,5.55,13113,United Kingdom,-5.55
549732,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,11-04-2011 16:47,0.85,15615,United Kingdom,8.5
549732,23201,JUMBO BAG ALPHABET,10,11-04-2011 16:47,2.08,15615,United Kingdom,20.8
549732,23207,LUNCH BAG ALPHABET DESIGN,10,11-04-2011 16:47,1.65,15615,United Kingdom,16.5
549732,23199,JUMBO BAG APPLES,10,11-04-2011 16:47,2.08,15615,United Kingdom,20.8
549732,23206,LUNCH BAG APPLE DESIGN,10,11-04-2011 16:47,1.65,15615,United Kingdom,16.5
549732,23204,CHARLOTTE BAG APPLES DESIGN,10,11-04-2011 16:47,0.85,15615,United Kingdom,8.5
549740,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,12-04-2011 09:49,1.65,15981,United Kingdom,33
550137,44242B,PINK FEATHERS CURTAIN,20,14-04-2011 13:59,1.25,12477,Germany,25
550193,PADS,PADS TO MATCH ALL CUSHIONS,1,15-04-2011 09:27,0.001,13952,United Kingdom,0.001
550298,84731,3 BIRDS CANVAS SCREEN,1,15-04-2011 16:11,1.65,17346,United Kingdom,1.65
550298,23065,LARGE DECO JEWELLERY STAND,1,15-04-2011 16:11,12.5,17346,United Kingdom,12.5
550331,16202B,PASTEL BLUE PHOTO ALBUM ,5,17-04-2011 13:43,0.5,15555,United Kingdom,2.5
550359,23060,HEART BEADED TRELLIS DECORATION,2,18-04-2011 10:41,2.08,17841,United Kingdom,4.16
550361,23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,48,18-04-2011 11:10,4.15,13082,United Kingdom,199.2
550458,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,18-04-2011 13:13,33.29,,United Kingdom,33.29
550471,90181C,BLACK GLASS/SHELL/PEARL NECKLACE,1,18-04-2011 13:52,9.15,,United Kingdom,9.15
550477,23066,SMALL DECO JEWELLERY STAND,2,18-04-2011 14:01,8.25,17338,United Kingdom,16.5
550477,23068,ALUMINIUM STAMPED HEART,4,18-04-2011 14:01,2.49,17338,United Kingdom,9.96
550487,23075,DOUBLE CERAMIC PARLOUR HOOK,4,18-04-2011 14:21,4.15,18219,United Kingdom,16.6
550490,23153,ZINC SWEETHEART WIRE LETTER RACK,4,18-04-2011 14:32,3.75,17054,United Kingdom,15
550499,90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",1,18-04-2011 15:16,7.9,,United Kingdom,7.9
550517,23073,GEORGIAN TRINKET BOX,2,19-04-2011 08:17,12.5,14352,United Kingdom,25
550542,90135A,ORANGE/FUSCHIA STONES NECKLACE,1,19-04-2011 11:37,4.98,,United Kingdom,4.98
550542,90159,COTE D'AZURE NECKLACE,1,19-04-2011 11:37,4.98,,United Kingdom,4.98
550622,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,19-04-2011 13:49,3.29,13735,United Kingdom,3.29
550624,23061,VINTAGE EMBOSSED HEART,12,19-04-2011 13:57,1.25,14201,United Kingdom,15
550630,20823,GOLD WINE GOBLET,48,19-04-2011 14:49,0.79,14298,United Kingdom,37.92
550630,20827,GOLD APERITIF GLASS,72,19-04-2011 14:49,0.39,14298,United Kingdom,28.08
550632,23055,IVORY CHANDELIER T-LIGHT HOLDER,1,19-04-2011 14:56,6.25,16907,United Kingdom,6.25
550632,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,19-04-2011 14:56,6.25,16907,United Kingdom,6.25
550636,20997,ROSE DU SUD CUSHION COVER ,1,19-04-2011 15:37,4.13,,United Kingdom,4.13
550651,23140,TRIPLE WIRE HOOK IVORY HEART,2,19-04-2011 16:52,4.15,15436,United Kingdom,8.3
550651,23141,TRIPLE WIRE HOOK PINK HEART,2,19-04-2011 16:52,4.15,15436,United Kingdom,8.3
550651,23135,SMALL ZINC HEART WALL ORGANISER,2,19-04-2011 16:52,5.75,15436,United Kingdom,11.5
550651,23132,SMALL IVORY HEART WALL ORGANISER,2,19-04-2011 16:52,5.75,15436,United Kingdom,11.5
550713,23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,20-04-2011 11:11,12.5,15159,United Kingdom,12.5
550723,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,20-04-2011 11:19,3.75,17454,United Kingdom,7.5
550775,23134,LARGE ZINC HEART WALL ORGANISER,8,20-04-2011 13:18,7.05,15805,United Kingdom,56.4
550775,23133,LARGE IVORY HEART WALL ORGANISER,8,20-04-2011 13:18,7.05,15805,United Kingdom,56.4
550820,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,21-04-2011 08:43,1.45,13148,United Kingdom,17.4
550820,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,21-04-2011 08:43,0.83,13148,United Kingdom,9.96
550823,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,21-04-2011 09:36,0.72,16133,United Kingdom,103.68
550829,23142,IVORY WIRE KITCHEN ORGANISER,1,21-04-2011 10:19,10.4,17841,United Kingdom,10.4
550829,23136,IVORY WIRE SWEETHEART LETTER TRAY,1,21-04-2011 10:19,3.75,17841,United Kingdom,3.75
550829,23139,SINGLE WIRE HOOK PINK HEART,2,21-04-2011 10:19,1.45,17841,United Kingdom,2.9
550829,23138,SINGLE WIRE HOOK IVORY HEART,2,21-04-2011 10:19,1.45,17841,United Kingdom,2.9
550829,23150,IVORY SWEETHEART SOAP DISH,1,21-04-2011 10:19,2.49,17841,United Kingdom,2.49
550835,23145,ZINC T-LIGHT HOLDER STAR LARGE,6,21-04-2011 10:52,0.95,15034,United Kingdom,5.7
550953,90025B,BAROQUE BUTTERFLY EARRINGS RED,1,21-04-2011 16:17,3.73,,United Kingdom,3.73
550965,23137,ZINC WIRE SWEETHEART LETTER TRAY,1,21-04-2011 16:53,3.75,16750,United Kingdom,3.75
551003,72024U,LILAC VOTIVE CANDLE,24,26-04-2011 09:44,0.21,16456,United Kingdom,5.04
551056,16049,TEATIME GEL PENS ASST,36,26-04-2011 11:51,0.42,16442,United Kingdom,15.12
551160,23069,EDWARDIAN PHOTO FRAME,2,26-04-2011 15:04,6.25,15237,United Kingdom,12.5
551171,16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,4,26-04-2011 16:45,0.5,13263,United Kingdom,2
551171,23131,MISTLETOE HEART WREATH CREAM,1,26-04-2011 16:45,4.15,13263,United Kingdom,4.15
551171,23067,HANGING ENGRAVED METAL HEART,2,26-04-2011 16:45,4.15,13263,United Kingdom,8.3
551268,47341B,BLUE TABLE RUN FLOWER,2,27-04-2011 12:08,1.25,16965,United Kingdom,2.5
551270,90021,LASER CUT MULTI STRAND NECKLACE,1,27-04-2011 12:35,11.95,15891,United Kingdom,11.95
551272,23163,REGENCY SUGAR TONGS,12,27-04-2011 12:49,2.49,17530,United Kingdom,29.88
551274,23284,DOORMAT KEEP CALM AND COME IN,10,27-04-2011 12:57,6.75,14235,United Kingdom,67.5
551276,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,27-04-2011 13:06,7.95,16016,United Kingdom,15.9
551299,23162,REGENCY TEA STRAINER,4,27-04-2011 14:48,3.75,17530,United Kingdom,15
551340,84016,FLAG OF ST GEORGE CAR FLAG,2,27-04-2011 17:23,0.83,,United Kingdom,1.66
551340,DCGS0004,HAYNES CAMPER SHOULDER BAG,1,27-04-2011 17:23,16.63,,United Kingdom,16.63
551340,20838,FRENCH LATTICE CUSHION COVER ,12,27-04-2011 17:23,3.29,,United Kingdom,39.48
551351,72811,SMALL ZINC/GLASS CANDLEHOLDER,24,28-04-2011 10:20,1.25,14298,United Kingdom,30
551414,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,28-04-2011 13:35,4.15,15622,United Kingdom,16.6
551414,23042,PAPER LANTERN 7 POINT SNOW STAR,6,28-04-2011 13:35,6.65,15622,United Kingdom,39.9
551414,23041,PAPER LANTERN 9 POINT SNOW STAR,8,28-04-2011 13:35,4.15,15622,United Kingdom,33.2
551414,23040,PAPER LANTERN 9 POINT SNOW STAR ,6,28-04-2011 13:35,5.75,15622,United Kingdom,34.5
551414,23064,CINDERELLA CHANDELIER ,1,28-04-2011 13:35,49.95,15622,United Kingdom,49.95
551432,21923,,-5,28-04-2011 15:06,0,,United Kingdom,0
551434,20896,,-5,28-04-2011 15:07,0,,United Kingdom,0
551435,20825,,-5,28-04-2011 15:08,0,,United Kingdom,0
551442,85060,,-4,28-04-2011 15:50,0,,United Kingdom,0
551446,35594,,-4,28-04-2011 15:58,0,,United Kingdom,0
551451,21330,,-4,28-04-2011 16:01,0,,United Kingdom,0
551454,78027,,-3,28-04-2011 16:02,0,,United Kingdom,0
551461,21806,,-3,28-04-2011 16:05,0,,United Kingdom,0
551462,85225,BLING KEY RING STAND,1,28-04-2011 16:11,1.25,15210,United Kingdom,1.25
551468,37471,MULTICOLOUR POLKADOT PLATE,1,28-04-2011 16:21,6.63,,United Kingdom,6.63
551520,23130,MISTLETOE HEART WREATH GREEN,3,01-05-2011 11:55,4.15,13301,United Kingdom,12.45
551531,84629,WHITE 3 FRAME BIRDS AND TREE ,1,01-05-2011 13:45,21.95,15376,United Kingdom,21.95
551556,22987,WRAP SUMMER ROSE DESIGN,25,03-05-2011 10:30,0.42,14191,United Kingdom,10.5
551560,20836,FRENCH PAISLEY CUSHION COVER,12,03-05-2011 10:43,0.83,16133,United Kingdom,9.96
551560,23160,REGENCY TEA SPOON,120,03-05-2011 10:43,1.04,16133,United Kingdom,124.8
551560,23161,REGENCY CAKE FORK,120,03-05-2011 10:43,1.04,16133,United Kingdom,124.8
551560,23164,REGENCY CAKE SLICE,36,03-05-2011 10:43,4.15,16133,United Kingdom,149.4
551569,85226C,,-6,03-05-2011 11:13,0,,United Kingdom,0
551571,47591A,,-6,03-05-2011 11:14,0,,United Kingdom,0
551572,37424,,-6,03-05-2011 11:15,0,,United Kingdom,0
